timestamp,op,hi,lo,cl,volume
2021-12-01 02:16:00+00:00,56915.0,56968.0,56915.0,56968.0,38.636
2021-12-01 02:17:00+00:00,56968.0,56968.0,56944.0,56944.5,6.709
2021-12-01 02:18:00+00:00,56944.5,56944.5,56881.0,56881.5,28.895
2021-12-01 02:19:00+00:00,56881.5,56881.5,56881.0,56881.0,6.06
2021-12-01 02:20:00+00:00,56881.0,56888.5,56881.0,56888.0,4.137
2021-12-01 02:21:00+00:00,56888.0,56888.5,56888.0,56888.5,1.599
2021-12-01 02:22:00+00:00,56888.5,56893.5,56888.0,56893.5,27.053
2021-12-01 02:23:00+00:00,56893.5,56893.5,56888.0,56888.0,1.457
2021-12-01 02:24:00+00:00,56888.0,56891.0,56872.0,56890.0,3.151
2021-12-01 02:25:00+00:00,56890.0,56893.0,56890.0,56893.0,5.311
2021-12-01 02:26:00+00:00,56893.0,56931.0,56892.5,56931.0,5.191
2021-12-01 02:27:00+00:00,56931.0,56931.0,56930.5,56931.0,66.511
2021-12-01 02:28:00+00:00,56931.0,56931.0,56900.0,56900.5,22.326
2021-12-01 02:29:00+00:00,56900.5,56948.0,56900.0,56948.0,4.567
2021-12-01 02:30:00+00:00,56948.0,56999.5,56947.5,56998.5,18.268
2021-12-01 02:31:00+00:00,56998.5,57070.0,56998.5,57070.0,21.874
2021-12-01 02:32:00+00:00,57070.0,57070.0,57069.5,57070.0,6.31
2021-12-01 02:33:00+00:00,57070.0,57070.0,56991.0,56991.0,18.442
2021-12-01 02:34:00+00:00,56991.0,57008.0,56977.5,57007.5,7.759
2021-12-01 02:35:00+00:00,57007.5,57099.0,57007.5,57099.0,68.305
2021-12-01 02:36:00+00:00,57099.0,57129.5,57099.0,57102.5,44.912
2021-12-01 02:37:00+00:00,57102.5,57103.0,57086.5,57087.0,1.859
2021-12-01 02:38:00+00:00,57087.0,57087.0,57086.5,57087.0,3.755
2021-12-01 02:39:00+00:00,57087.0,57087.0,57044.5,57046.5,6.899
2021-12-01 02:40:00+00:00,57046.5,57050.0,57046.5,57049.5,4.254
2021-12-01 02:41:00+00:00,57049.5,57066.5,57049.5,57066.5,4.498
2021-12-01 02:42:00+00:00,57066.5,57181.0,57066.5,57180.5,49.453
2021-12-01 02:43:00+00:00,57180.5,57207.0,57180.0,57207.0,13.062
2021-12-01 02:44:00+00:00,57207.0,57207.0,57175.0,57176.5,29.863
2021-12-01 02:45:00+00:00,57176.5,57202.5,57176.5,57202.5,5.215
2021-12-01 02:46:00+00:00,57202.5,57207.0,57186.5,57187.0,13.294
2021-12-01 02:47:00+00:00,57187.0,57187.0,57153.0,57166.0,23.904
2021-12-01 02:48:00+00:00,57166.0,57224.0,57165.5,57224.0,34.872
2021-12-01 02:49:00+00:00,57224.0,57359.5,57224.0,57359.5,36.947
2021-12-01 02:50:00+00:00,57359.5,57399.0,57328.5,57394.0,34.048
2021-12-01 02:51:00+00:00,57394.0,57394.5,57378.5,57378.5,29.616
2021-12-01 02:52:00+00:00,57378.5,57379.0,57378.5,57379.0,9.528
2021-12-01 02:53:00+00:00,57379.0,57379.0,57311.0,57323.5,23.391
2021-12-01 02:54:00+00:00,57323.5,57324.0,57323.5,57323.5,18.402
2021-12-01 02:55:00+00:00,57323.5,57324.0,57282.0,57282.0,17.895
2021-12-01 02:56:00+00:00,57282.0,57300.0,57282.0,57300.0,8.231
2021-12-01 02:57:00+00:00,57300.0,57300.0,57299.5,57300.0,1.252
2021-12-01 02:58:00+00:00,57300.0,57300.0,57289.0,57289.0,22.196
2021-12-01 02:59:00+00:00,57289.0,57300.0,57289.0,57300.0,4.54
2021-12-01 03:00:00+00:00,57300.0,57324.0,57299.5,57324.0,35.259
2021-12-01 03:01:00+00:00,57324.0,57345.5,57310.0,57310.5,7.761
2021-12-01 03:02:00+00:00,57310.5,57310.5,57244.0,57254.0,54.78
2021-12-01 03:03:00+00:00,57254.0,57254.5,57254.0,57254.0,10.613
2021-12-01 03:04:00+00:00,57254.0,57254.5,57254.0,57254.0,3.559
2021-12-01 03:05:00+00:00,57254.0,57290.0,57254.0,57290.0,7.313
2021-12-01 03:06:00+00:00,57290.0,57320.0,57289.5,57320.0,6.37
2021-12-01 03:07:00+00:00,57320.0,57351.0,57319.5,57344.0,25.691
2021-12-01 03:08:00+00:00,57344.0,57360.0,57343.5,57359.5,12.118
2021-12-01 03:09:00+00:00,57359.5,57360.0,57305.5,57305.5,12.578
2021-12-01 03:10:00+00:00,57305.5,57305.5,57281.5,57282.0,7.112
2021-12-01 03:11:00+00:00,57282.0,57282.0,57265.0,57265.0,4.638
2021-12-01 03:12:00+00:00,57265.0,57265.5,57241.5,57241.5,9.832
2021-12-01 03:13:00+00:00,57241.5,57242.0,57227.0,57227.0,24.279
2021-12-01 03:14:00+00:00,57227.0,57247.0,57227.0,57243.0,32.527
2021-12-01 03:15:00+00:00,57243.0,57259.0,57232.0,57258.5,17.697
2021-12-01 03:16:00+00:00,57258.5,57282.5,57258.5,57259.0,2.823
2021-12-01 03:17:00+00:00,57259.0,57259.0,57176.5,57210.0,65.071
2021-12-01 03:18:00+00:00,57210.0,57210.5,57203.0,57203.5,3.672
2021-12-01 03:19:00+00:00,57203.5,57220.0,57203.0,57219.5,3.354
2021-12-01 03:20:00+00:00,57219.5,57220.0,57175.0,57175.0,4.584
2021-12-01 03:21:00+00:00,57175.0,57175.5,57140.0,57146.0,13.301
2021-12-01 03:22:00+00:00,57146.0,57187.5,57146.0,57187.0,21.21
2021-12-01 03:23:00+00:00,57187.0,57231.0,57155.0,57216.5,13.97
2021-12-01 03:24:00+00:00,57216.5,57216.5,57168.0,57169.0,3.235
2021-12-01 03:25:00+00:00,57169.0,57169.0,57168.5,57169.0,6.153
2021-12-01 03:26:00+00:00,57169.0,57169.0,57154.5,57154.5,1.996
2021-12-01 03:27:00+00:00,57154.5,57170.0,57153.0,57170.0,25.364
2021-12-01 03:28:00+00:00,57170.0,57194.0,57170.0,57193.5,11.345
2021-12-01 03:29:00+00:00,57193.5,57194.0,57160.0,57160.0,4.771
2021-12-01 03:30:00+00:00,57160.0,57160.5,57155.0,57155.5,6.948
2021-12-01 03:31:00+00:00,57155.5,57155.5,57148.5,57148.5,3.624
2021-12-01 03:32:00+00:00,57148.5,57149.0,57138.0,57138.0,4.764
2021-12-01 03:33:00+00:00,57138.0,57138.5,57138.0,57138.0,2.76
2021-12-01 03:34:00+00:00,57138.0,57138.5,57125.0,57125.0,10.334
2021-12-01 03:35:00+00:00,57125.0,57125.5,57074.0,57094.5,21.986
